"","Year","Rank","Title","Worldwide Lifetime Gross","Domestic Lifetime Gross","Domestic %","Foreign Lifetime Gross","Foreign %","tt","img","adj","rev","dec"
"6452",2002,"2,885","I Spy","$51,386,477","$33,561,137","65.3%","$17,825,340","34.7%","tt0297181","https://m.media-amazon.com/images/M/MV5BN2YzMzc1MDUtYzE0OS00MWQwLWI0MTEtNWU1ZWM2NTI2NGIyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.65639589169001,85116349.3912232,"2000's"
"7222",2002,"3,077","A Walk to Remember","$47,494,916","$41,281,092","86.9%","$6,213,824","13.1%","tt0281358","https://m.media-amazon.com/images/M/MV5BMzU3NTYxM2MtNjViMS00YmNlLWEwM2MtYWI2MzgzNTkxODFjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR0,0,190,281_.jpg",1.65639589169001,78670383.7385621,"2000's"
"6331",2002,"3,104","Kureyon Shin-chan","$47,104,363","-","-","$47,104,363","100%","tt0245612","https://m.media-amazon.com/images/M/MV5BODE4YWZmN2EtZmM1ZC00NDZiLWJiNDUtOWFhZmNhNTcwMTg2XkEyXkFqcGdeQXVyNTk5ODg4NDA@._V1_QL75_UY281_CR1,0,190,281_.jpg",1.65639589169001,78023473.3538749,"2000's"
"7428",2002,"3,160","Eight Legged Freaks","$45,867,333","$17,322,606","37.8%","$28,544,727","62.2%","tt0271367","https://m.media-amazon.com/images/M/MV5BMzMzODg5MDk4OV5BMl5BanBnXkFtZTYwNTM0Nzc3._V1_QL75_UY281_CR0,0,190,281_.jpg",1.65639589169001,75974461.9439776,"2000's"
"6367",2002,"3,181","Queen of the Damned","$45,479,110","$30,336,800","66.7%","$15,142,310","33.3%","tt0238546","https://m.media-amazon.com/images/M/MV5BMTYxNDEyMzEzMV5BMl5BanBnXkFtZTYwMDM1NjA3._V1_QL75_UY281_CR1,0,190,281_.jpg",1.65639589169001,75331410.961718,"2000's"
"7307",2002,"3,228","Pinocchio","$44,310,395","$3,684,305","8.3%","$40,626,090","91.7%","tt0255477","https://m.media-amazon.com/images/M/MV5BOTZmM2E0OTItM2I5MC00MzRjLWI4M2EtNDAxYjU1MTQwZjE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.65639589169001,73395556.2371615,"2000's"
"6575",2002,"3,250","The Transporter","$43,928,932","$25,296,447","57.6%","$18,632,485","42.4%","tt0293662","https://m.media-amazon.com/images/M/MV5BMTk2NDc2MDAxN15BMl5BanBnXkFtZTYwNDc1NDY2._V1_QL75_UY281_CR3,0,190,281_.jpg",1.65639589169001,72763702.4911298,"2000's"
"7240",2002,"3,274","The Master of Disguise","$43,411,001","$40,388,794","93%","$3,022,207","7%","tt0295427","https://m.media-amazon.com/images/M/MV5BODYzNjdmZTgtNzkyZS00NWJjLTlkOGQtZmEzZTI3ZTg2MzNkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.65639589169001,71905803.7105509,"2000's"
"7511",2002,"3,278","Orange County","$43,325,009","$41,076,018","94.8%","$2,248,991","5.2%","tt0273923","https://m.media-amazon.com/images/M/MV5BZGIzYjJmNzQtNDc5YS00ZWJhLWI3NzItODgzNWRlNmQ0NmRlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.65639589169001,71763366.9150327,"2000's"
"7102",2002,"3,326","8 Women","$42,426,583","$3,098,776","7.3%","$39,327,807","92.7%","tt0283832","https://m.media-amazon.com/images/M/MV5BMTJkYTg4N2MtMzcwMy00ZjFiLWFlNzItMmJhMTllZjI2YjRlXkEyXkFqcGdeQXVyNzA5NjUyNjM@._V1_QL75_UY281_CR11,0,190,281_.jpg",1.65639589169001,70275217.7796452,"2000's"
"7195",2002,"3,373","Undercover Brother","$41,604,473","$39,089,928","94%","$2,514,545","6%","tt0279493","https://m.media-amazon.com/images/M/MV5BMTBjODAzZDItZGY5My00YWMyLWE5NDItZGUyNTI2MWZkYTUyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.65639589169001,68913478.1531279,"2000's"
"7447",2002,"3,556","Clockstoppers","$38,793,283","$36,989,956","95.4%","$1,803,327","4.6%","tt0157472","https://m.media-amazon.com/images/M/MV5BNmUxMWRjNzctMTcyYi00OTQxLTgzZjAtZjcwMDc5ZGVhNjBiXkEyXkFqcGdeQXVyMTA1OTAyOTI@._V1_QL75_UX190_CR0,1,190,281_.jpg",1.65639589169001,64257034.5863679,"2000's"
"7226",2002,"3,590","National Lampoon's Van Wilder","$38,275,483","$21,305,259","55.7%","$16,970,224","44.3%","tt0283111","https://m.media-amazon.com/images/M/MV5BMTM4YjQxYzAtNzAyNy00Zjk1LTk4ZTMtNTUwNTBjMWY1M2IwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,1,190,281_.jpg",1.65639589169001,63399352.7936508,"2000's"
"7213",2002,"3,607","The Banger Sisters","$38,068,353","$30,307,416","79.6%","$7,760,937","20.4%","tt0280460","https://m.media-amazon.com/images/M/MV5BZjA1OTQxNGEtNTRjNi00MWIwLWEyZGYtNGRjOGEwNzE5OWU2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.65639589169001,63056263.512605,"2000's"
"7390",2002,"3,639","Halloween: Resurrection","$37,664,855","$30,354,442","80.6%","$7,310,413","19.4%","tt0220506","https://m.media-amazon.com/images/M/MV5BODczZDMxNTMtZDIxOC00YWEzLWJkMmEtZjczNGUwZDA2NTNhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,1,190,281_.jpg",1.65639589169001,62387911.0830999,"2000's"
"6608",2002,"3,847","Swimfan","$34,411,240","$28,564,995","83%","$5,846,245","17%","tt0283026","https://m.media-amazon.com/images/M/MV5BM2RmZjY1MTItNGM1ZC00NzhlLWI2MjEtYjY1ZjI1M2NiZTg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR13,0,190,281_.jpg",1.65639589169001,56998636.5639589,"2000's"
"6923",2002,"3,875","Darkness","$33,988,736","$22,163,442","65.2%","$11,825,294","34.8%","tt0273517","https://m.media-amazon.com/images/M/MV5BYjE1NTI3ZjItYzVjMi00NWY3LThjNTctNjhhNzU5ZjEwZTZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.65639589169001,56298802.6741363,"2000's"
"6299",2002,"3,906","Friday After Next","$33,526,835","$33,253,609","99.2%","$273,226","0.8%","tt0293815","https://m.media-amazon.com/images/M/MV5BYTE2MmFmZTgtY2RhNC00MTE4LWExZjQtMmQ4NDIxNTg1YzI4XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.65639589169001,55533711.7553688,"2000's"
"7327",2002,"3,928","The Spanish Apartment","$33,272,835","$3,897,799","11.7%","$29,375,036","88.3%","tt0283900","https://m.media-amazon.com/images/M/MV5BYzZkMWY5M2ItOTA1Yi00MWQ0LWE4OTgtNWY1YmE0NjQyOTdlXkEyXkFqcGdeQXVyMjc4MjcxNzI@._V1_QL75_UY281_CR9,0,190,281_.jpg",1.65639589169001,55112987.1988796,"2000's"
"7330",2002,"3,938","The Crocodile Hunter: Collision Course","$33,082,548","$28,442,574","86%","$4,639,974","14%","tt0305396","https://m.media-amazon.com/images/M/MV5BMjA1NTk2Mjc3N15BMl5BanBnXkFtZTYwNzU0NjY2._V1_QL75_UY281_CR1,0,190,281_.jpg",1.65639589169001,54797796.5938375,"2000's"
"6872",2002,"3,943","Confessions of a Dangerous Mind","$33,013,805","$16,007,718","48.5%","$17,006,087","51.5%","tt0270288","https://m.media-amazon.com/images/M/MV5BYmFiMWVmMzUtZTUwMC00ZTVjLTgxMGItODEyNjFkMzNhN2ZhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR1,0,190,281_.jpg",1.65639589169001,54683930.9710551,"2000's"
"7292",2002,"3,957","Adaptation.","$32,801,173","$22,498,520","68.6%","$10,302,653","31.4%","tt0268126","https://m.media-amazon.com/images/M/MV5BN2JjNzVhOTMtNTc3Yi00NGNjLWI3YjgtYjkyZTYzY2FmMmIxXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.65639589169001,54331728.1998133,"2000's"
"7514",2002,"4,005","Hart's War","$32,287,044","$19,077,641","59.1%","$13,209,403","40.9%","tt0251114","https://m.media-amazon.com/images/M/MV5BMTYzMDg5ODQ1OF5BMl5BanBnXkFtZTYwMjc2Nzc5._V1_QL75_UX190_CR0,2,190,281_.jpg",1.65639589169001,53480127.0364146,"2000's"
"7097",2002,"4,050","Blood Work","$31,794,718","$26,235,081","82.5%","$5,559,637","17.5%","tt0309377","https://m.media-amazon.com/images/M/MV5BMTIxMDMzMDk1NV5BMl5BanBnXkFtZTYwNzgxNDY3._V1_QL75_UY281_CR0,0,190,281_.jpg",1.65639589169001,52664640.2726424,"2000's"
"7077",2002,"4,100","The New Guy","$31,167,388","$29,760,152","95.5%","$1,407,236","4.5%","tt0241760","https://m.media-amazon.com/images/M/MV5BMzg4MDljNzYtNjNmNC00OThkLWIzMGEtZDc2Y2Y4MWZkNTc5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.65639589169001,51625533.4379085,"2000's"
"6495",2002,"4,150","City of God","$30,680,793","$7,564,459","24.7%","$23,116,334","75.3%","tt0317248","https://m.media-amazon.com/images/M/MV5BOTMwYjc5ZmItYTFjZC00ZGQ3LTlkNTMtMjZiNTZlMWQzNzI5XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX190_CR0,1,190,281_.jpg",1.65639589169001,50819539.4789916,"2000's"
"7374",2002,"4,161","My Neighbor Totoro","$30,574,632","$2,250,213","7.4%","$28,324,419","92.6%","tt0096283","https://m.media-amazon.com/images/M/MV5BYzJjMTYyMjQtZDI0My00ZjE2LTkyNGYtOTllNGQxNDMyZjE0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UY281_CR6,0,190,281_.jpg",1.65639589169001,50643694.8347339,"2000's"
"7258",2002,"4,209","Solaris","$30,002,758","$14,973,382","49.9%","$15,029,376","50.1%","tt0307479","https://m.media-amazon.com/images/M/MV5BNzlkNGE0MmMtMzU4YS00ZDU1LWFhMTktZDRjMGU5MjI1MzRlXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.65639589169001,49696445.0905696,"2000's"
"6787",2002,"4,226","The Four Feathers","$29,882,645","$18,306,166","61.3%","$11,576,479","38.7%","tt0240510","https://m.media-amazon.com/images/M/MV5BMTYzOTMxNzg0MV5BMl5BanBnXkFtZTYwMjQwMDQ3._V1_QL75_UY281_CR4,0,190,281_.jpg",1.65639589169001,49497490.410831,"2000's"
"6924",2002,"4,242","City by the Sea","$29,676,703","$22,449,000","75.6%","$7,227,703","24.4%","tt0269095","https://m.media-amazon.com/images/M/MV5BMTIwMjc1MzI3MF5BMl5BanBnXkFtZTYwMjUwMjY3._V1_QL75_UX190_CR0,0,190,281_.jpg",1.65639589169001,49156368.9281046,"2000's"
"6597",2002,"4,275","Christmas on the Nile","$29,320,869","-","-","$29,320,869","100%","tt0337689","https://m.media-amazon.com/images/M/MV5BNjk4ZDE2OGUtZWMxMS00MGNhLWJmYzEtM2U4ODAzMmIzYzcwXkEyXkFqcGdeQXVyNTc2NjMwMDk@._V1_QL75_UY281_CR6,0,190,281_.jpg",1.65639589169001,48566966.952381,"2000's"
"6751",2002,"4,310","Far from Heaven","$29,027,914","$15,901,849","54.8%","$13,126,065","45.2%","tt0297884","https://m.media-amazon.com/images/M/MV5BMTE5ODI3MTM4OV5BMl5BanBnXkFtZTYwNjE5OTg2._V1_QL75_UX190_CR0,0,190,281_.jpg",1.65639589169001,48081717.4939309,"2000's"
"6927",2002,"4,363","Brown Sugar","$28,316,451","$27,363,891","96.6%","$952,560","3.4%","tt0297037","https://m.media-amazon.com/images/M/MV5BNDU4ODk1NzM0Ml5BMl5BanBnXkFtZTYwOTcxMDg5._V1_QL75_UY281_CR1,0,190,281_.jpg",1.65639589169001,46903253.1036415,"2000's"
"7450",2002,"4,383","Pokemon 4Ever: Celebi - Voice of the Forest","$28,023,563","$1,727,447","6.2%","$26,296,116","93.8%","tt0287635","https://m.media-amazon.com/images/M/MV5BZDZiYjc3MWYtODE5Mi00MDM5LWFkZTAtNjAzZmUxMzc4ZGQxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR2,0,190,281_.jpg",1.65639589169001,46418114.6237162,"2000's"
"6982",2002,"4,419","The Quiet American","$27,674,124","$12,988,801","46.9%","$14,685,323","53.1%","tt0258068","https://m.media-amazon.com/images/M/MV5BNzk0ZjMwOTQtYzAwYS00MmY3LTg1MDAtYzAzMWM5ZjUxMGQyXkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_QL75_UY281_CR1,0,190,281_.jpg",1.65639589169001,45839305.2997199,"2000's"
"6558",2002,"4,485","The Crime of Padre Amaro","$26,996,738","$5,717,044","21.2%","$21,279,694","78.8%","tt0313196","https://m.media-amazon.com/images/M/MV5BOTNjN2FjNDktM2E0YS00NDU3LWFkYmEtZDAwNDc1MDUzMTBjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.65639589169001,44717285.9122316,"2000's"
"6863",2002,"4,545","All About the Benjamins","$26,306,533","$25,916,319","98.5%","$390,214","1.5%","tt0278295","https://m.media-amazon.com/images/M/MV5BNjM0MzliMDktZGFlOS00NmQ3LWJhYWItMjBhZmI2OGRlMmMwXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_QL75_UY281_CR1,0,190,281_.jpg",1.65639589169001,43574033.1858077,"2000's"
"6357",2002,"4,594","Rollerball","$25,852,764","$18,990,798","73.5%","$6,861,966","26.5%","tt0246894","https://m.media-amazon.com/images/M/MV5BMjA3OTk4NDE1OV5BMl5BanBnXkFtZTcwODAyOTY2NA@@._V1_QL75_UY281_CR0,0,190,281_.jpg",1.65639589169001,42822412.0784314,"2000's"
"7146",2002,"4,623","Jonah: A VeggieTales Movie","$25,621,297","$25,581,229","99.8%","$40,068","0.2%","tt0298388","https://m.media-amazon.com/images/M/MV5BMjA0OTk5MTk0M15BMl5BanBnXkFtZTYwNTgxMDg5._V1_QL75_UX190_CR0,4,190,281_.jpg",1.65639589169001,42439011.0905696,"2000's"
"7144",2002,"4,702","The Way Home","$24,952,738","$445,367","1.8%","$24,507,371","98.2%","tt0312841","https://m.media-amazon.com/images/M/MV5BOTc0OTVjZjEtMDIzNC00YWM5LWEzYWMtMTVmMmQwODU5OTQxXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.65639589169001,41331612.7096172,"2000's"
"7543",2002,"4,731","Punch-Drunk Love","$24,675,714","$17,844,216","72.3%","$6,831,498","27.7%","tt0272338","https://m.media-amazon.com/images/M/MV5BYmE1OTY4NjgtYjcwNC00NWE4LWJiNGMtZmVhYTdlMWE1YzIxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UY281_CR0,0,190,281_.jpg",1.65639589169001,40872751.2941177,"2000's"
"6719",2002,"4,760","Detective Conan: The Phantom of Baker Street","$24,387,667","-","-","$24,387,667","100%","tt0990372","https://m.media-amazon.com/images/M/MV5BZmMxNGE0YjEtYTVkMC00ZGVjLWI3OTEtODY0N2I0NGU0ZjQ0XkEyXkFqcGdeQXVyMTA0MTM5NjI2._V1_QL75_UX190_CR0,2,190,281_.jpg",1.65639589169001,40395631.426704,"2000's"
"7384",2002,"4,780","The Guru","$24,128,852","$3,095,506","12.8%","$21,033,346","87.2%","tt0280720","https://m.media-amazon.com/images/M/MV5BMTg4NzY2MDk0Nl5BMl5BanBnXkFtZTYwNTUxMTg5._V1_QL75_UX190_CR0,1,190,281_.jpg",1.65639589169001,39966931.3239963,"2000's"
"7043",2002,"4,804","25th Hour","$23,932,055","$13,084,595","54.7%","$10,847,460","45.3%","tt0307901","https://m.media-amazon.com/images/M/MV5BNmE0YjdlYTktMTU4Ni00Mjk2LWI3NWMtM2RjNmFiOTk4YjYxL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.65639589169001,39640957.5816993,"2000's"
"6764",2002,"4,809","Sex Is Zero","$23,915,279","-","-","$23,915,279","100%","tt0341555","https://m.media-amazon.com/images/M/MV5BMTg4MDY4NTAxMV5BMl5BanBnXkFtZTcwMDI5MDIzMQ@@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.65639589169001,39613169.8842204,"2000's"
"6898",2002,"4,819","Eight Crazy Nights","$23,833,131","$23,586,598","99%","$246,533","1%","tt0271263","https://m.media-amazon.com/images/M/MV5BMTk1NTU4NjE5OV5BMl5BanBnXkFtZTYwMTQ3OTY2._V1_QL75_UX190_CR0,0,190,281_.jpg",1.65639589169001,39477100.2745098,"2000's"
"6947",2002,"4,872","Antwone Fisher","$23,367,586","$21,078,145","90.2%","$2,289,441","9.8%","tt0168786","https://m.media-amazon.com/images/M/MV5BMDY5MTIyNjEtNGVmYi00MzFkLWE2ODEtZjVjZjc5NGJhZGU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,1,190,281_.jpg",1.65639589169001,38705973.449113,"2000's"
"7163",2002,"4,880","Ali G Indahouse","$23,280,529","-","-","$23,280,529","100%","tt0284837","https://m.media-amazon.com/images/M/MV5BMjVmNmNkMzEtOWRiMS00YmE2LThiNDAtYjFjZTdjYTNmNzZkXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_QL75_UX190_CR0,1,190,281_.jpg",1.65639589169001,38561772.5919701,"2000's"
"6725",2002,"4,892","Super Troopers","$23,182,223","$18,492,362","79.8%","$4,689,861","20.2%","tt0247745","https://m.media-amazon.com/images/M/MV5BYzAyOTZjZDItZjNiYy00YTA3LWEyYWMtZTA0NmUzYjZhNjg0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,1,190,281_.jpg",1.65639589169001,38398938.9374416,"2000's"
"6621",2002,"4,910","The Legend of Al, John and Jack","$23,039,985","-","-","$23,039,985","100%","tt0345561","https://m.media-amazon.com/images/M/MV5BMTM2Mzk2NTgzN15BMl5BanBnXkFtZTcwMzMzMjA0MQ@@._V1_QL75_UX190_CR0,21,190,281_.jpg",1.65639589169001,38163336.4985994,"2000's"
"6397",2002,"4,953","Santa vs. the Snowman 3D","$22,776,255","$10,259,134","45%","$12,517,121","55%","tt0337714","https://m.media-amazon.com/images/M/MV5BMjA0NjI3MTQ0NV5BMl5BanBnXkFtZTcwOTU4NDYyMQ@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.65639589169001,37726495.210084,"2000's"
"6279",2002,"4,971","Long Time Dead","$22,667,193","-","-","$22,667,193","100%","tt0251806","https://m.media-amazon.com/images/M/MV5BMTAwNzA0MTQwOTdeQTJeQWpwZ15BbWU2MDc5MTg1Nw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.65639589169001,37545845.3613445,"2000's"
"7494",2002,"5,098","Phone","$21,784,403","-","-","$21,784,403","100%","tt0323630","https://m.media-amazon.com/images/M/MV5BZDRmNzYyNTgtOTc1Yy00NGQ2LTg0OWItMzY0ZDkyNDFmY2FjXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.65639589169001,36083595.6321195,"2000's"
"7188",2002,"5,118","White Oleander","$21,672,284","$16,357,770","75.5%","$5,314,514","24.5%","tt0283139","https://m.media-amazon.com/images/M/MV5BMTI4NzYwOTM5MF5BMl5BanBnXkFtZTYwNDM4NDg2._V1_QL75_UX190_CR0,0,190,281_.jpg",1.65639589169001,35897882.1811391,"2000's"
"6915",2002,"5,196","The Magdalene Sisters","$21,107,578","$4,890,878","23.2%","$16,216,700","76.8%","tt0318411","https://m.media-amazon.com/images/M/MV5BMWExODI2ZjUtMTE2MS00NmRkLWJhYzYtYTkyMTFiMzEwMjkzXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.65639589169001,34962505.4827264,"2000's"
"6834",2002,"5,241","Pokémon Heroes","$20,867,919","$746,381","3.6%","$20,121,538","96.4%","tt0347791","https://m.media-amazon.com/images/M/MV5BODg3OTljOTktNmI3Ny00MDczLTk2NGItNWRiOTE2YjQ1OWI0XkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_QL75_UY281_CR0,0,190,281_.jpg",1.65639589169001,34565535.2997199,"2000's"
"7391",2002,"5,341","Ballistic: Ecks vs. Sever","$20,154,899","$14,307,963","71%","$5,846,936","29%","tt0308208","https://m.media-amazon.com/images/M/MV5BMTkwMDk0OTcyMF5BMl5BanBnXkFtZTYwNzcxMDg5._V1_QL75_UX190_CR0,0,190,281_.jpg",1.65639589169001,33384491.9010271,"2000's"
"7053",2002,"5,343","Serving Sara","$20,146,150","$16,930,185","84%","$3,215,965","16%","tt0261289","https://m.media-amazon.com/images/M/MV5BNDJkN2MyMjUtMjJhNi00Mzc1LTkzYzUtNWI5NGQzZGIwOWM3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.65639589169001,33370000.0933707,"2000's"
"6666",2002,"5,439","S1m0ne","$19,576,023","$9,688,676","49.5%","$9,887,347","50.5%","tt0258153","https://m.media-amazon.com/images/M/MV5BNjZmNjhjMGUtYmNmYi00MGYyLTk0YTItOWM4MmVmMDIwNmU3XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_QL75_UY281_CR1,0,190,281_.jpg",1.65639589169001,32425644.0728291,"2000's"
"7361",2002,"5,472","Tuck Everlasting","$19,344,615","$19,161,999","99.1%","$182,616","0.9%","tt0283084","https://m.media-amazon.com/images/M/MV5BYmU2NjI0ZTktM2E2Ni00YTMxLTg2NDMtMmIyYTQ4NTY0MWQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR0,0,190,281_.jpg",1.65639589169001,32042340.8123249,"2000's"
"6678",2002,"5,495","Half Past Dead","$19,233,280","$15,567,860","80.9%","$3,665,420","19.1%","tt0297162","https://m.media-amazon.com/images/M/MV5BNjJhOTVlNzMtODIwZi00NTI0LTkxNzUtNDczYjgyN2YzODkxXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_QL75_UX190_CR0,3,190,281_.jpg",1.65639589169001,31857925.9757236,"2000's"
"7395",2002,"5,503","Martin Lawrence Live: Runteldat","$19,184,820","$19,184,820","100%","$0","-","tt0327036","https://m.media-amazon.com/images/M/MV5BNTZiNjUzNDMtMmZlZS00OWEyLTliZmYtNDkwM2MzNjE3MjNjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,1,190,281_.jpg",1.65639589169001,31777657.0308123,"2000's"
"7367",2002,"5,546","Feardotcom","$18,902,015","$13,258,249","70.1%","$5,643,766","29.9%","tt0295254","https://m.media-amazon.com/images/M/MV5BMjEyOTkwNzI4OV5BMl5BanBnXkFtZTYwNzk0MDg5._V1_QL75_UX190_CR0,0,190,281_.jpg",1.65639589169001,31309219.9906629,"2000's"
"6720",2002,"5,617","Empire","$18,591,272","$17,600,423","94.7%","$990,849","5.3%","tt0262396","https://m.media-amazon.com/images/M/MV5BNjkxMDBjOGEtOWYxYS00ZTNiLThhYTUtYTViZjU2MGY1ODRlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR2,0,190,281_.jpg",1.65639589169001,30794506.5620915,"2000's"
"7178",2002,"5,708","The Country Bears","$18,012,097","$16,990,825","94.3%","$1,021,272","5.7%","tt0276033","https://m.media-amazon.com/images/M/MV5BMTk0ODU4NDUwOF5BMl5BanBnXkFtZTYwNTI0MTk2._V1_QL75_UX190_CR0,1,190,281_.jpg",1.65639589169001,29835163.4715219,"2000's"
"7357",2002,"5,710","The Importance of Being Earnest","$18,009,625","$8,384,929","46.6%","$9,624,696","53.4%","tt0278500","https://m.media-amazon.com/images/M/MV5BYjMzNmM5MGItMjkyZC00YWQ5LWI5Y2ItYjlmZGQwN2I4OTIyXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.65639589169001,29831068.8608777,"2000's"
"6971",2002,"5,747","Jail Breakers","$17,797,711","-","-","$17,797,711","100%","tt0333528","https://m.media-amazon.com/images/M/MV5BMTI5ODc4NjU1N15BMl5BanBnXkFtZTcwMTkwMzAzMQ@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.65639589169001,29480055.3818861,"2000's"
"6606",2002,"5,748","The Last Kiss","$17,784,993","$1,048,950","5.9%","$16,736,043","94.1%","tt0265930","https://m.media-amazon.com/images/M/MV5BNTEwY2U1NjgtMTU3Ny00MDUyLWE1MzctNGZhY2RlM2Y1YjkzXkEyXkFqcGdeQXVyMzIzNDU1NTY@._V1_QL75_UY281_CR11,0,190,281_.jpg",1.65639589169001,29458989.3389356,"2000's"
"7158",2002,"5,824","Frailty","$17,423,030","$13,110,448","75.2%","$4,312,582","24.8%","tt0264616","https://m.media-amazon.com/images/M/MV5BY2I4ZjhlZGYtNGM0YS00OWUwLTljZGEtZDU4NTczNjc3ODk2XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.65639589169001,28859435.3127918,"2000's"
"6423",2002,"5,904","Dead Weight","$17,006,200","-","-","$17,006,200","100%","tt0283957","https://m.media-amazon.com/images/M/MV5BNDFiZjJlNGItNmUyYy00ODZlLWE2N2MtOTk1NWNiMWNmM2FjXkEyXkFqcGdeQXVyODAwMTU1MTE@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.65639589169001,28168999.8132586,"2000's"
"7491",2002,"5,909","Kung Pow: Enter the Fist","$16,994,625","$16,037,962","94.4%","$956,663","5.6%","tt0240468","https://m.media-amazon.com/images/M/MV5BMGQxZDEwZDctMjNkMi00YmIxLTgyN2MtYmJhYjEzZGY0NjljXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.65639589169001,28149827.0308123,"2000's"
"6548",2002,"5,931","Life or Something Like It","$16,872,671","$14,448,589","85.6%","$2,424,082","14.4%","tt0282687","https://m.media-amazon.com/images/M/MV5BMTI3NjY5NTU3NV5BMl5BanBnXkFtZTYwMTcwNDU3._V1_QL75_UY281_CR4,0,190,281_.jpg",1.65639589169001,27947822.9262372,"2000's"
"6475",2002,"5,936","The Good Girl","$16,860,964","$14,018,296","83.1%","$2,842,668","16.9%","tt0279113","https://m.media-amazon.com/images/M/MV5BODA1NjA3MzAtNGYyYS00YThmLThkZDktNDk1ZTM4ZTJmNDgyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR1,0,190,281_.jpg",1.65639589169001,27928431.4995331,"2000's"
