"","Year","Rank","Title","Worldwide Lifetime Gross","Domestic Lifetime Gross","Domestic %","Foreign Lifetime Gross","Foreign %","tt","img","adj","rev","dec"
"607",1980,"209","Star Wars: Episode V - The Empire Strikes Back","$538,375,067","$292,753,960","54.4%","$245,621,107","45.6%","tt0080684","https://m.media-amazon.com/images/M/MV5BYmU1NDRjNDgtMzhiMi00NjZmLTg5NGItZDNiZjU5NTU4OTE0XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX190_CR0,7,190,281_.jpg",3.61671763506626,1947150599.09888,"1980's"
"606",1980,"1,536","The Blues Brothers","$115,229,890","$57,229,890","49.7%","$58,000,000","50.3%","tt0080455","https://m.media-amazon.com/images/M/MV5BYTdlMDExOGUtN2I3MS00MjY5LWE1NTAtYzc3MzIxN2M3OWY1XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX190_CR0,4,190,281_.jpg",3.61671763506626,416753975.249745,"1980's"
"609",1980,"1,685","9 to 5","$103,300,686","$103,290,500","100%","$10,186","<0.1%","tt0080319","https://m.media-amazon.com/images/M/MV5BZmVkMDZhZmUtNmIxMy00YzY0LTg0NTUtYmViODJmMjU4ZDNjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_QL75_UX190_CR0,2,190,281_.jpg",3.61671763506626,373609412.770642,"1980's"
"589",1980,"1,722","Stir Crazy","$101,300,000","$101,300,000","100%","$0","-","tt0081562","https://m.media-amazon.com/images/M/MV5BMmFkM2NiYTktODYwOC00NmI5LTgyNmItYTYzZGU1ZTJiN2E5XkEyXkFqcGdeQXVyMzU4Nzk4MDI@._V1_QL75_UX190_CR0,2,190,281_.jpg",3.61671763506626,366373496.432212,"1980's"
"573",1980,"2,045","Airplane!","$83,453,539","$83,453,539","100%","$0","-","tt0080339","https://m.media-amazon.com/images/M/MV5BZjA3YjdhMWEtYjc2Ni00YzVlLWI0MTUtMGZmNTJjNmU0Yzk2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX190_CR0,1,190,281_.jpg",3.61671763506626,301827886.20999,"1980's"
"566",1980,"2,320","Any Which Way You Can","$70,687,344","$70,687,344","100%","$0","-","tt0080377","https://m.media-amazon.com/images/M/MV5BOTUzYmIxM2YtYjBkZC00M2FiLTllMGQtOTQ5N2UzMzc2YTAzL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_QL75_UX190_CR0,5,190,281_.jpg",3.61671763506626,255656163.620795,"1980's"
"608",1980,"2,341","Private Benjamin","$69,847,348","$69,847,348","100%","$0","-","tt0081375","https://m.media-amazon.com/images/M/MV5BMjIyNjkxMjUyMF5BMl5BanBnXkFtZTgwMzU0MjEyMDE@._V1_QL75_UX190_CR0,0,190,281_.jpg",3.61671763506626,252618135.27421,"1980's"
"550",1980,"2,409","Coal Miner's Daughter","$67,182,787","$67,182,787","100%","$0","-","tt0080549","https://m.media-amazon.com/images/M/MV5BMWNlNDM4ZDYtZDA0Yy00MjQ2LWIyMjEtMzBmNTM5NzA2ZWY3XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,4,190,281_.jpg",3.61671763506626,242981170.5158,"1980's"
"653",1980,"2,431","Smokey and the Bandit II","$66,132,626","$66,132,626","100%","$0","-","tt0081529","https://m.media-amazon.com/images/M/MV5BMWUxNGNlOGYtYmI3My00YTEyLTgxNTktODk1ZTUyZTE4N2M5XkEyXkFqcGdeQXVyMjU5OTg5NDc@._V1_QL75_UY281_CR11,0,190,281_.jpg",3.61671763506626,239183034.707441,"1980's"
"626",1980,"2,646","The Blue Lagoon","$58,853,106","$58,853,106","100%","$0","-","tt0080453","https://m.media-amazon.com/images/M/MV5BOWU2ZDIxY2UtNzM5NS00MWUwLTkxN2QtMmI3NDZkNTA2OTYxXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UX190_CR0,4,190,281_.jpg",3.61671763506626,212855066.348624,"1980's"
"586",1980,"2,775","Ordinary People","$54,766,923","$54,766,923","100%","$0","-","tt0081283","https://m.media-amazon.com/images/M/MV5BNWU3MDFkYWQtMWQ5YS00YTcwLThmNDItODY4OWE2ZTdhZmIwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,3,190,281_.jpg",3.61671763506626,198076496.232416,"1980's"
"632",1980,"2,962","Popeye","$49,823,037","$49,823,037","100%","$0","-","tt0081353","https://m.media-amazon.com/images/M/MV5BMDgyNDg0YWUtZjNiMy00NzI1LTgzMmQtOGU5NGQwOTA2NDFkXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_QL75_UX190_CR0,2,190,281_.jpg",3.61671763506626,180195856.550459,"1980's"
"603",1980,"3,089","The Shining","$47,335,804","$45,634,352","96.4%","$1,701,452","3.6%","tt0081505","https://m.media-amazon.com/images/M/MV5BZWFlYmY2MGEtZjVkYS00YzU4LTg0YjQtYzY1ZGE3NTA5NGQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,4,190,281_.jpg",3.61671763506626,171200237.09684,"1980's"
"618",1980,"3,113","Urban Cowboy","$46,918,287","$46,918,287","100%","$0","-","tt0081696","https://m.media-amazon.com/images/M/MV5BNDFlNDAzOWYtMjBmMS00NDQ5LWE2M2MtYjY5ZGU4ZDAxNzIzXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX190_CR0,1,190,281_.jpg",3.61671763506626,169690196,"1980's"
"611",1980,"3,245","Seems Like Old Times","$43,995,918","$43,995,918","100%","$0","-","tt0081480","https://m.media-amazon.com/images/M/MV5BZWU2NWQ2NjYtNmM5My00NzIwLWFhOWQtZTA0NGFjNTAzNDE0XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,5,190,281_.jpg",3.61671763506626,159120812.501529,"1980's"
"645",1980,"3,364","Cheech and Chong's Next Movie","$41,675,194","$41,675,194","100%","$0","-","tt0080520","https://m.media-amazon.com/images/M/MV5BODk3YmQxZmYtNTdkMi00MDI2LTg1Y2ItNjVjMzhmNWQwYzA1XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_QL75_UX190_CR0,7,190,281_.jpg",3.61671763506626,150727409.084608,"1980's"
"610",1980,"3,479","Caddyshack","$39,918,650","$39,918,650","100%","$0","-","tt0080487","https://m.media-amazon.com/images/M/MV5BY2I1NWE2NzctNzNkYS00Nzg5LWEwZTQtN2I3Nzk3MTQwMDY2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,7,190,281_.jpg",3.61671763506626,144374485.423038,"1980's"
"647",1980,"3,482","Friday the 13th","$39,786,892","$39,754,601","99.9%","$32,291","<0.1%","tt0080761","https://m.media-amazon.com/images/M/MV5BNWMxYTYzYWQtNGZmNy00MTg5LTk1N2MtNzQ5NjQxYjQ5NTJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,1,190,281_.jpg",3.61671763506626,143897953.940877,"1980's"
"633",1980,"3,648","Song of the South","$37,459,346","$37,459,346","100%","$0","-","tt0038969","https://m.media-amazon.com/images/M/MV5BMjU3ZTgzMjQtZDBhMS00ZmRlLTliM2ItOTE1MmEzOWRkZTIzXkEyXkFqcGdeQXVyNzY1NDgwNjQ@._V1_QL75_UX190_CR0,3,190,281_.jpg",3.61671763506626,135479877.276249,"1980's"
"605",1980,"3,665","Brubaker","$37,121,708","$37,121,708","100%","$0","-","tt0080474","https://m.media-amazon.com/images/M/MV5BYzViZjU1ZjUtYjVmMi00ZWE2LWFiNGItOGJkOTliZmFhYWU4XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_QL75_UX190_CR0,3,190,281_.jpg",3.61671763506626,134258735.96738,"1980's"
"639",1980,"3,763","The Aristocats","$35,459,543","$35,452,658","100%","$6,885","<0.1%","tt0065421","https://m.media-amazon.com/images/M/MV5BZWYzNWU5ZDYtMDhjYy00NGVmLTliZjgtOTY4ZDJhYzA1NTVhXkEyXkFqcGdeQXVyODUzMjQxMTA@._V1_QL75_UY281_CR4,0,190,281_.jpg",3.61671763506626,128247154.49949,"1980's"
"581",1980,"3,854","Little Darlings","$34,326,249","$34,326,249","100%","$0","-","tt0081060","https://m.media-amazon.com/images/M/MV5BZWVmMmQ0ODQtMmVkNC00OGQ1LWI1Y2EtNzlmZTAxZjU2N2ZmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR1,0,190,281_.jpg",3.61671763506626,124148350.103976,"1980's"
"582",1980,"4,041","Dressed to Kill","$31,899,000","$31,899,000","100%","$0","-","tt0080661","https://m.media-amazon.com/images/M/MV5BN2Q2MzczNjItOTAxMS00ZDMzLThiZTktZDFjYzRhYTcyYWU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,8,190,281_.jpg",3.61671763506626,115369675.840979,"1980's"
"617",1980,"4,470","Flash Gordon","$27,177,120","$27,107,960","99.8%","$69,160","0.2%","tt0080745","https://m.media-amazon.com/images/M/MV5BN2Y4ZDBjMjEtZWQ0OS00NzYyLTg0M2ItMmUzYTEwN2RmMGVlXkEyXkFqcGdeQXVyMjgyOTI1ODY@._V1_QL75_UX190_CR0,5,190,281_.jpg",3.61671763506626,98291969.1743119,"1980's"
"578",1980,"4,475","The Jazz Singer","$27,118,000","$27,118,000","100%","$0","-","tt0080948","https://m.media-amazon.com/images/M/MV5BZGEwNTA3MjgtYzE0Mi00MjQ2LThkNjAtYzcyODE3NDBjODIwXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_QL75_UX190_CR0,4,190,281_.jpg",3.61671763506626,98078148.8277268,"1980's"
"655",1980,"4,576","The Elephant Man","$26,023,860","$26,010,864","100%","$12,996","<0.1%","tt0080678","https://m.media-amazon.com/images/M/MV5BMDVjNjIwOGItNDE3Ny00OThjLWE0NzQtZTU3YjMzZTZjMzhkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,1,190,281_.jpg",3.61671763506626,94120953.3944954,"1980's"
"547",1980,"4,769","Bronco Billy","$24,265,659","$24,265,659","100%","$0","-","tt0080472","https://m.media-amazon.com/images/M/MV5BZWIzODlkM2ItZmQ5NS00NmY3LWFlYmEtNTIzYjI4ZWY5ZDVhXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_QL75_UX190_CR0,3,190,281_.jpg",3.61671763506626,87762036.8318043,"1980's"
"613",1980,"4,865","Raging Bull","$23,402,427","$23,383,987","99.9%","$18,440","<0.1%","tt0081398","https://m.media-amazon.com/images/M/MV5BYjRmODkzNDItMTNhNi00YjJlLTg0ZjAtODlhZTM0YzgzYThlXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_QL75_UY281_CR1,0,190,281_.jpg",3.61671763506626,84639970.4342508,"1980's"
"585",1980,"4,957","Xanadu","$22,762,571","$22,762,571","100%","$0","-","tt0081777","https://m.media-amazon.com/images/M/MV5BYTlkNWQyMjAtZGE2Yi00YWU2LWI5N2EtOGIwYjJjOTkxNzNhXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX190_CR0,6,190,281_.jpg",3.61671763506626,82325791.9551478,"1980's"
